-5.855991896241308226e-03,-5.061790908113263932e-01,0.000000000000000000e+00
-4.108825986768538385e-03,-5.026790707089952015e-01,0.000000000000000000e+00
-2.876145192215462387e-04,-5.139548798579749445e-01,0.000000000000000000e+00
-7.902593092142806697e-04,-5.107062200256637929e-01,0.000000000000000000e+00
-2.951079928101507655e-03,-4.988065136273602818e-01,0.000000000000000000e+00
-3.918754886783393232e-03,-5.028611683581294400e-01,0.000000000000000000e+00
-4.789000726480474590e-03,-5.117556708112811492e-01,0.000000000000000000e+00
-3.301807991393235220e-03,-5.095362742287625757e-01,0.000000000000000000e+00
-2.039026610604177669e-03,-5.060528083166837554e-01,0.000000000000000000e+00
-2.445000519904483305e-03,-5.014400087532409067e-01,0.000000000000000000e+00
-1.067303528440310956e-04,-5.032124687941390562e-01,0.000000000000000000e+00
-3.446549516483488063e-03,-4.993526443625209144e-01,0.000000000000000000e+00
-3.682585470807686612e-03,-5.189462595455758276e-01,0.000000000000000000e+00
-1.648079772405774968e-03,-5.057713566377888270e-01,0.000000000000000000e+00
-5.408015036353130967e-03,-5.239067610474856806e-01,0.000000000000000000e+00
-1.103913297725522824e-03,-5.017963132581886310e-01,0.000000000000000000e+00
-1.553096206709181359e-03,-5.157912270247648756e-01,0.000000000000000000e+00
-6.003869279067042264e-03,-4.979063470719922169e-01,0.000000000000000000e+00
-2.707837946146485208e-03,-5.014594693953766669e-01,0.000000000000000000e+00
-6.991347169410744300e-03,-5.101232079679962617e-01,0.000000000000000000e+00
-6.221088143042674545e-03,-5.169928382507338327e-01,0.000000000000000000e+00
-2.854511268240433886e-03,-5.063826949149570211e-01,0.000000000000000000e+00
-4.798848011475786990e-04,-5.187329332307415442e-01,0.000000000000000000e+00
-2.213006284435325988e-03,-5.170880148616279204e-01,0.000000000000000000e+00
-3.793684751522419241e-03,-5.090561482713829022e-01,0.000000000000000000e+00
-3.015639353521781807e-03,-5.326131729236429635e-01,0.000000000000000000e+00
-4.606458591419060333e-03,-5.001319951196401270e-01,0.000000000000000000e+00
-3.619946757361436340e-03,-5.014706987323729326e-01,0.000000000000000000e+00
-5.420467607937462517e-03,-5.020361324809889947e-01,0.000000000000000000e+00
-3.807042258157866677e-03,-5.137880449387943749e-01,0.000000000000000000e+00
-4.828923041610089228e-03,-4.978756570928601910e-01,0.000000000000000000e+00
-5.345747140035994605e-03,-5.039415283978965210e-01,0.000000000000000000e+00
-4.866343532852090981e-03,-4.986076945926209980e-01,0.000000000000000000e+00
-1.010855856794834473e-03,-5.135264093097062776e-01,0.000000000000000000e+00
-3.247503456764611052e-03,-5.111536862287344718e-01,0.000000000000000000e+00
-2.384281716154901254e-03,-5.075306285466343326e-01,0.000000000000000000e+00
-2.846822873755816552e-03,-5.291777812629534505e-01,0.000000000000000000e+00
-3.428482462401349906e-03,-5.071030991659182252e-01,0.000000000000000000e+00
-3.711364124009075560e-03,-5.102764645564470403e-01,0.000000000000000000e+00
-2.446921276573199577e-04,-5.208369867457007807e-01,0.000000000000000000e+00
-6.060791351106042946e-03,-5.008270910011760613e-01,0.000000000000000000e+00
-1.419720813643610136e-03,-5.045128797675602073e-01,0.000000000000000000e+00
-1.626059950257108255e-03,-5.394868514630539735e-01,0.000000000000000000e+00
-5.063348750579121926e-03,-5.074904364041918914e-01,0.000000000000000000e+00
-1.916122918969809241e-03,-5.136960986839504972e-01,0.000000000000000000e+00
-3.499799061130515199e-03,-5.036511190051862208e-01,0.000000000000000000e+00
-6.251914918098733231e-03,-5.177365480138731435e-01,0.000000000000000000e+00
-4.329581144953964511e-04,-5.107267243447233263e-01,0.000000000000000000e+00
-2.883906746799502763e-03,-4.998956308524795666e-01,0.000000000000000000e+00
-1.326108789325486370e-03,-5.250410266861149644e-01,0.000000000000000000e+00
-1.466095082290452822e-03,-5.102274582745427445e-01,0.000000000000000000e+00
-2.866949190807432934e-03,-4.988982282747638219e-01,0.000000000000000000e+00
-6.467909883870581744e-03,-5.426264446288608934e-01,0.000000000000000000e+00
-4.823650153495395720e-03,-5.113877470447387719e-01,0.000000000000000000e+00
-3.682649931694426115e-03,-5.124146751979998804e-01,0.000000000000000000e+00
-1.822655167821207733e-03,-5.201249931351696887e-01,0.000000000000000000e+00
-1.440299256245114456e-03,-5.016870841380134394e-01,0.000000000000000000e+00
-3.562909655891566274e-03,-5.039302978515478593e-01,0.000000000000000000e+00
-5.093351566215931214e-03,-5.102275011143566630e-01,0.000000000000000000e+00
-6.353916097719070066e-03,-5.002232598596925151e-01,0.000000000000000000e+00
-3.861322987821269592e-03,-5.049312128183713888e-01,0.000000000000000000e+00
-4.714733179745800307e-03,-5.138151028478472604e-01,0.000000000000000000e+00
-3.451987519464627674e-03,-5.057548087077576859e-01,0.000000000000000000e+00
-2.788298253186605180e-03,-5.042359415216952634e-01,0.000000000000000000e+00
-1.037148989535330301e-03,-5.109562633277917598e-01,0.000000000000000000e+00
-4.976438542002359355e-03,-5.091671769241354895e-01,0.000000000000000000e+00
-3.576892492676120305e-03,-5.064117329529542744e-01,0.000000000000000000e+00
